12月22日,池田 ,給　料,8200,03
12月22日,斎藤 ,接待費,8500,14
12月22日,井上 ,広告費,3400,15
12月22日,藤井 ,広告費,2500,12
12月22日,佐藤 ,交通費,8100,06
12月22日,後藤 ,光熱費,1300,12
12月22日,伊藤 ,保険料,8700,09
12月22日,三浦 ,消耗品費,900,19
12月22日,森 ,交際費,1500,09
12月22日,遠藤 ,接待費,4400,05
12月22日,福田 ,租税公課,4500,08
12月22日,岡本 ,地代家賃,1200,04
12月22日,近藤 ,地代家賃,6400,18
12月22日,高橋 ,地代家賃,7100,10
12月22日,阿部 ,消耗品費,1500,12
12月22日,阿部 ,雑　費,7900,01
12月22日,山崎 ,租税公課,1700,18
12月22日,佐々木 ,消耗品費,5000,10
12月22日,村上 ,光熱費,6000,06
12月22日,藤田 ,減価償却費,4000,17
12月22日,藤田 ,厚生費,7600,20
12月22日,石井 ,接待費,3700,02
12月23日,森 ,接待費,4200,11
12月23日,山下 ,接待費,2600,14
12月23日,山田 ,雑　費,8100,20
12月23日,岡田 ,広告費,3200,17
12月23日,遠藤 ,減価償却費,5300,09
12月23日,田中 ,減価償却費,9400,02
12月23日,佐藤 ,給　料,6300,17
12月23日,石井 ,地代家賃,4500,07
12月23日,石川 ,光熱費,5900,03
12月23日,中村 ,通信費,4900,06
12月23日,福田 ,交際費,7800,09
12月23日,田中 ,減価償却費,2300,13
12月23日,山崎 ,減価償却費,8200,16
12月23日,坂本 ,地代家賃,2800,05
12月24日,前田 ,雑　費,4700,10
12月24日,小林 ,交際費,9100,12
12月24日,斉藤 ,雑　費,1400,12
12月24日,加藤 ,租税公課,100,07
12月24日,石井 ,減価償却費,9500,17
12月24日,長谷川 ,保険料,4600,07
12月24日,小林 ,接待費,3600,18
12月24日,松田 ,厚生費,9600,05
12月24日,清水 ,雑　費,10000,19
12月24日,中川 ,減価償却費,4700,19
12月24日,後藤 ,光熱費,4300,18
12月24日,山下 ,厚生費,4900,18
12月24日,石井 ,接待費,5800,04
12月24日,鈴木 ,地代家賃,6800,16
12月24日,太田 ,広告費,6100,15
12月24日,遠藤 ,減価償却費,8900,13
12月24日,中村 ,接待費,600,05
12月24日,佐藤 ,通信費,4600,12
12月24日,林 ,給　料,6000,04
12月24日,山崎 ,保険料,9900,01
12月24日,木村 ,雑　費,2400,03
12月24日,山田 ,厚生費,3000,09
12月24日,遠藤 ,通信費,5900,14
12月24日,木村 ,消耗品費,1800,02
12月24日,池田 ,保険料,4300,10
12月24日,加藤 ,給　料,4000,04
12月24日,佐藤 ,給　料,8400,05
12月24日,藤田 ,減価償却費,1500,07
12月24日,村上 ,光熱費,3900,13
12月24日,吉田 ,広告費,4000,06
12月24日,松本 ,地代家賃,6000,14
12月25日,加藤 ,通信費,2600,05
12月25日,小川 ,交通費,7500,19
12月25日,渡辺 ,給　料,7600,20
12月25日,林 ,光熱費,500,01
12月25日,林 ,租税公課,2400,20
12月25日,池田 ,給　料,7900,15
12月25日,中島 ,通信費,4300,13
12月25日,山田 ,交際費,9000,17
12月25日,井上 ,保険料,5600,05
12月25日,井上 ,接待費,1500,04
12月25日,渡辺 ,雑　費,2800,07
12月25日,高橋 ,厚生費,4200,10
12月25日,田中 ,接待費,9500,15
12月25日,太田 ,通信費,3600,20
12月25日,高橋 ,厚生費,8700,05
12月25日,斉藤 ,消耗品費,600,16
12月25日,清水 ,厚生費,9900,14
12月25日,松本 ,接待費,4900,08
12月25日,中島 ,交際費,3500,05
12月25日,阿部 ,地代家賃,6400,06
12月25日,佐々木 ,地代家賃,5000,03
12月25日,坂本 ,交際費,2000,06
12月25日,岡田 ,減価償却費,3400,04
12月25日,石井 ,消耗品費,1600,16
12月25日,吉田 ,厚生費,2400,18
12月25日,加藤 ,交通費,5800,05
12月25日,中島 ,減価償却費,3700,16
12月25日,岡本 ,保険料,4600,01
12月25日,伊藤 ,光熱費,7300,06
12月26日,渡辺 ,広告費,6400,14
12月26日,佐藤 ,交際費,6600,08
12月26日,三浦 ,厚生費,6200,14
12月26日,中川 ,租税公課,200,17
12月26日,岡田 ,雑　費,4700,13
12月26日,石川 ,租税公課,9600,02
12月26日,伊藤 ,交際費,5400,01
12月26日,近藤 ,保険料,3500,04
12月26日,西村 ,厚生費,7000,08
12月26日,藤田 ,通信費,8700,06
12月26日,青木 ,光熱費,7100,07
12月26日,石井 ,給　料,800,01
12月26日,山田 ,減価償却費,3300,03
12月26日,後藤 ,消耗品費,8300,12
12月26日,前田 ,交通費,900,01
12月26日,長谷川 ,接待費,4200,01
12月26日,山本 ,交際費,7100,01
12月26日,石井 ,減価償却費,2900,03
12月26日,松本 ,保険料,2000,20
12月26日,中村 ,消耗品費,1700,15
12月26日,藤田 ,交通費,4100,14
12月26日,福田 ,厚生費,500,02
12月26日,藤田 ,広告費,100,10
12月26日,山口 ,保険料,7600,06
12月26日,斎藤 ,給　料,5300,20
12月26日,伊藤 ,減価償却費,1700,05
12月26日,遠藤 ,給　料,900,02
12月26日,池田 ,減価償却費,3200,11
12月26日,松田 ,減価償却費,6300,03
12月26日,石井 ,通信費,2100,11
12月27日,斎藤 ,交際費,3500,06
12月27日,中村 ,通信費,600,18
12月27日,石川 ,給　料,4600,15
12月27日,山下 ,給　料,4000,19
12月27日,清水 ,接待費,1600,04
12月27日,加藤 ,交通費,5200,02
12月27日,山口 ,減価償却費,4100,09
12月27日,藤井 ,厚生費,7700,19
12月27日,近藤 ,消耗品費,5900,19
12月27日,坂本 ,減価償却費,7700,08
12月27日,山下 ,交際費,9200,02
12月27日,小林 ,広告費,4500,13
12月27日,山本 ,租税公課,1300,12
12月27日,村上 ,接待費,6100,11
12月27日,長谷川 ,厚生費,8500,19
12月27日,清水 ,租税公課,5300,13
12月27日,小川 ,厚生費,200,07
12月27日,清水 ,租税公課,9700,10
12月27日,木村 ,保険料,800,11
12月27日,阿部 ,広告費,2400,01
12月27日,小川 ,厚生費,9400,16
12月27日,吉田 ,光熱費,8900,02
12月27日,太田 ,租税公課,2200,09
12月27日,岡田 ,減価償却費,9500,19
12月27日,清水 ,交通費,2200,02
12月27日,山本 ,減価償却費,1700,16
12月27日,林 ,厚生費,5600,13
12月27日,井上 ,通信費,8600,06
12月27日,中川 ,保険料,9000,02
12月27日,木村 ,租税公課,4200,02
12月27日,高橋 ,厚生費,4500,04
12月27日,近藤 ,厚生費,1500,15
12月28日,石井 ,光熱費,800,15
12月28日,山口 ,交際費,6100,04
12月28日,小林 ,厚生費,9700,03
12月28日,村上 ,接待費,8300,19
12月28日,山田 ,租税公課,2800,04
12月28日,阿部 ,交際費,3100,12
12月28日,加藤 ,消耗品費,100,10
12月28日,松田 ,消耗品費,8000,03
12月28日,伊藤 ,厚生費,5800,05
12月28日,中島 ,光熱費,2600,02
12月28日,藤原 ,雑　費,3600,18
12月28日,渡辺 ,通信費,3300,07
12月28日,高橋 ,通信費,3400,14
12月28日,藤井 ,光熱費,5700,18
12月28日,石井 ,減価償却費,9200,04
12月28日,村上 ,広告費,8700,07
12月28日,斉藤 ,租税公課,6200,19
12月28日,佐藤 ,交際費,10000,07
12月28日,青木 ,保険料,4600,06
12月28日,吉田 ,広告費,2400,08
12月28日,高橋 ,通信費,8500,01
12月28日,藤井 ,交際費,1500,17
12月28日,松本 ,給　料,7500,03
12月28日,太田 ,雑　費,2800,13
12月28日,渡辺 ,交際費,900,16
12月28日,前田 ,消耗品費,1300,07
12月28日,高橋 ,雑　費,6100,07
12月29日,山口 ,雑　費,8700,09
12月29日,佐々木 ,地代家賃,1800,18
12月29日,渡辺 ,保険料,7500,19
12月29日,吉田 ,保険料,5200,10
12月29日,清水 ,広告費,8900,10
12月29日,山下 ,保険料,3100,16
12月29日,三浦 ,地代家賃,1400,11
12月29日,山本 ,消耗品費,7500,17
12月29日,青木 ,租税公課,2600,02
12月29日,山下 ,通信費,6800,14
12月29日,後藤 ,給　料,8300,03
12月29日,三浦 ,保険料,10000,01
12月29日,中村 ,交際費,7500,19
12月29日,佐藤 ,広告費,5700,12
12月29日,中川 ,接待費,8500,07
12月29日,斎藤 ,雑　費,6500,20
12月29日,福田 ,接待費,6800,14
12月29日,小川 ,減価償却費,9500,15
12月29日,長谷川 ,通信費,3300,06
12月29日,池田 ,光熱費,5600,04
12月29日,石川 ,通信費,7600,11
12月29日,中島 ,交際費,2300,03
12月29日,中川 ,消耗品費,2100,03
12月29日,前田 ,雑　費,1700,18
12月29日,岡田 ,交際費,6800,03
12月29日,阿部 ,減価償却費,800,05
12月29日,前田 ,租税公課,6400,18
12月29日,岡田 ,光熱費,6500,13
12月29日,渡辺 ,交通費,6500,06
12月29日,岡本 ,租税公課,5700,07
12月29日,山田 ,厚生費,9200,13
12月29日,近藤 ,交際費,5100,18
