12月15日,小林 ,接待費,9500,16
12月15日,中村 ,交通費,4600,17
12月15日,前田 ,接待費,5200,06
12月15日,吉田 ,地代家賃,9800,20
12月15日,斉藤 ,接待費,4900,09
12月15日,池田 ,雑　費,7800,14
12月15日,山口 ,光熱費,6100,18
12月15日,藤原 ,保険料,3700,15
12月15日,高橋 ,地代家賃,700,20
12月15日,小林 ,交通費,1200,05
12月15日,小川 ,広告費,3500,11
12月15日,福田 ,地代家賃,5700,09
12月15日,小川 ,光熱費,700,11
12月15日,近藤 ,広告費,100,12
12月15日,青木 ,給　料,9300,01
12月15日,伊藤 ,通信費,3600,07
12月15日,前田 ,消耗品費,2000,14
12月15日,松本 ,雑　費,5600,02
12月16日,山田 ,広告費,2800,07
12月16日,山下 ,減価償却費,4800,15
12月16日,長谷川 ,雑　費,5000,06
12月16日,清水 ,厚生費,5200,20
12月16日,渡辺 ,通信費,1200,15
12月16日,村上 ,減価償却費,9500,07
12月16日,吉田 ,広告費,6900,04
12月16日,太田 ,広告費,3200,03
12月16日,石井 ,消耗品費,3600,20
12月16日,佐々木 ,減価償却費,8400,07
12月16日,小林 ,地代家賃,7700,16
12月16日,西村 ,交通費,7700,05
12月16日,井上 ,光熱費,7400,16
12月16日,井上 ,光熱費,7000,04
12月16日,斉藤 ,地代家賃,300,14
12月16日,松田 ,厚生費,1900,17
12月16日,藤井 ,地代家賃,2000,02
12月16日,小川 ,接待費,7000,04
12月16日,斉藤 ,地代家賃,8300,04
12月16日,吉田 ,減価償却費,10000,07
12月16日,山崎 ,通信費,8400,07
12月16日,田中 ,交際費,1200,08
12月16日,長谷川 ,地代家賃,400,10
12月16日,西村 ,地代家賃,4500,04
12月16日,加藤 ,光熱費,9800,03
12月16日,中村 ,通信費,6700,03
12月16日,清水 ,交通費,7300,02
12月16日,後藤 ,光熱費,7800,09
12月16日,山崎 ,雑　費,8200,10
12月16日,松本 ,雑　費,5500,06
12月16日,松本 ,交通費,5700,19
12月17日,加藤 ,保険料,5100,08
12月17日,松本 ,地代家賃,1500,15
12月17日,山本 ,減価償却費,8700,14
12月17日,井上 ,光熱費,3300,01
12月17日,井上 ,交際費,6000,13
12月17日,村上 ,地代家賃,5500,02
12月17日,山下 ,雑　費,3300,04
12月17日,山田 ,給　料,200,03
12月17日,林 ,通信費,5500,15
12月17日,吉田 ,地代家賃,9500,13
12月17日,田中 ,交通費,2600,04
12月17日,後藤 ,広告費,4600,05
12月17日,岡田 ,厚生費,8000,04
12月17日,池田 ,雑　費,6900,08
12月17日,岡田 ,租税公課,9000,04
12月17日,佐々木 ,交際費,4700,16
12月17日,青木 ,接待費,4600,20
12月17日,後藤 ,租税公課,3100,08
12月17日,斎藤 ,保険料,500,07
12月17日,佐藤 ,通信費,2300,12
12月17日,井上 ,減価償却費,800,07
12月17日,斉藤 ,給　料,600,02
12月17日,渡辺 ,交際費,6700,04
12月17日,森 ,交際費,900,10
12月17日,井上 ,交際費,4700,02
12月17日,小林 ,通信費,7400,12
12月17日,加藤 ,交際費,9900,08
12月18日,池田 ,雑　費,1900,06
12月18日,坂本 ,雑　費,6600,17
12月18日,西村 ,厚生費,9000,19
12月18日,木村 ,厚生費,4600,11
12月18日,林 ,保険料,3000,07
12月18日,青木 ,交通費,4700,13
12月18日,斉藤 ,減価償却費,1000,13
12月18日,藤原 ,保険料,9300,07
12月18日,山田 ,給　料,100,04
12月18日,加藤 ,交通費,9600,18
12月18日,石川 ,減価償却費,9900,06
12月18日,山下 ,租税公課,9500,01
12月18日,高橋 ,通信費,9300,12
12月18日,遠藤 ,雑　費,700,12
12月18日,藤井 ,租税公課,9800,13
12月18日,山下 ,給　料,6100,13
12月18日,斉藤 ,減価償却費,3200,04
12月18日,木村 ,光熱費,8800,08
12月18日,山本 ,広告費,1000,13
12月18日,池田 ,接待費,3600,05
12月18日,加藤 ,地代家賃,1800,13
12月18日,伊藤 ,減価償却費,1500,16
12月18日,後藤 ,地代家賃,3100,10
12月19日,中村 ,雑　費,400,11
12月19日,太田 ,光熱費,7600,15
12月19日,三浦 ,減価償却費,2300,10
12月19日,斉藤 ,広告費,600,20
12月19日,山田 ,保険料,3200,05
12月19日,山田 ,減価償却費,8300,05
12月19日,中島 ,租税公課,7000,04
12月19日,福田 ,地代家賃,2500,11
12月19日,吉田 ,地代家賃,200,05
12月19日,松田 ,光熱費,7100,01
12月19日,阿部 ,厚生費,6200,10
12月19日,斎藤 ,地代家賃,6500,01
12月19日,伊藤 ,保険料,1500,10
12月19日,石川 ,消耗品費,4400,03
12月19日,伊藤 ,減価償却費,8900,17
12月19日,太田 ,接待費,1900,01
12月19日,清水 ,保険料,4800,02
12月19日,中村 ,広告費,7600,03
12月19日,清水 ,交通費,8700,17
12月19日,佐藤 ,厚生費,700,03
