10月14日,佐藤 ,租税公課,4300,15
10月14日,松田 ,交際費,2200,17
10月14日,佐々木 ,雑　費,4900,12
10月14日,藤原 ,広告費,8700,04
10月14日,池田 ,給　料,3400,04
10月14日,山下 ,保険料,4400,06
10月14日,吉田 ,光熱費,9300,06
10月14日,前田 ,保険料,1800,13
10月14日,坂本 ,租税公課,3100,14
10月14日,伊藤 ,保険料,4000,12
10月14日,池田 ,広告費,2900,20
10月14日,佐藤 ,地代家賃,9000,12
10月14日,松本 ,減価償却費,3600,14
10月15日,林 ,雑　費,8200,06
10月15日,林 ,給　料,2200,07
10月15日,岡田 ,減価償却費,200,18
10月15日,阿部 ,交通費,10000,08
10月15日,橋本 ,給　料,1800,15
10月15日,田中 ,保険料,200,14
10月15日,中島 ,給　料,5300,14
10月15日,斉藤 ,減価償却費,1400,04
10月15日,石川 ,地代家賃,8100,07
10月15日,後藤 ,消耗品費,5100,15
10月15日,青木 ,光熱費,1500,11
10月15日,吉田 ,減価償却費,2100,01
10月15日,橋本 ,交通費,9200,09
10月15日,西村 ,保険料,3800,01
10月15日,池田 ,交際費,5900,06
10月15日,高橋 ,交際費,700,11
10月15日,三浦 ,通信費,600,12
10月15日,斎藤 ,租税公課,3800,13
10月15日,後藤 ,交際費,6900,20
10月15日,斎藤 ,接待費,5300,08
10月15日,石井 ,接待費,2400,14
10月15日,清水 ,通信費,700,16
10月15日,田中 ,給　料,9500,17
10月15日,斎藤 ,地代家賃,10000,14
10月15日,太田 ,保険料,3900,05
10月15日,中村 ,地代家賃,4900,01
10月15日,太田 ,減価償却費,4500,11
10月15日,森 ,通信費,1100,03
10月15日,青木 ,給　料,6500,02
10月15日,山崎 ,交際費,5000,05
10月15日,池田 ,交通費,5100,20
10月15日,田中 ,厚生費,100,08
10月15日,山崎 ,租税公課,4700,15
10月15日,山口 ,租税公課,9500,01
10月15日,前田 ,交際費,7100,05
10月15日,前田 ,保険料,7400,06
10月15日,田中 ,厚生費,7700,01
10月15日,山崎 ,広告費,5600,05
10月15日,田中 ,消耗品費,5000,18
10月15日,中村 ,広告費,7600,20
10月15日,後藤 ,厚生費,9900,11
10月15日,松田 ,租税公課,9100,05
10月15日,林 ,減価償却費,1100,16
10月15日,小林 ,接待費,4900,20
10月15日,阿部 ,給　料,500,08
10月16日,木村 ,光熱費,6800,03
10月16日,藤原 ,租税公課,6200,01
10月16日,西村 ,交通費,2200,10
10月16日,山下 ,交通費,10000,11
10月16日,田中 ,接待費,4300,03
10月16日,西村 ,接待費,2400,05
10月16日,小川 ,通信費,4600,02
10月16日,前田 ,雑　費,200,03
10月16日,長谷川 ,広告費,3500,13
10月16日,中島 ,減価償却費,3500,11
10月16日,清水 ,保険料,900,14
10月16日,前田 ,租税公課,2000,11
10月16日,山口 ,交際費,7500,09
10月16日,加藤 ,広告費,1400,07
10月16日,山下 ,交際費,4900,03
10月16日,木村 ,給　料,3000,14
10月16日,前田 ,保険料,700,16
10月16日,藤田 ,雑　費,1400,03
10月16日,斉藤 ,保険料,8800,08
10月16日,加藤 ,広告費,900,08
10月16日,中川 ,消耗品費,6000,18
10月16日,加藤 ,厚生費,3400,09
10月16日,福田 ,通信費,200,11
10月16日,佐々木 ,給　料,1600,05
10月16日,中島 ,消耗品費,5500,09
10月16日,藤田 ,消耗品費,4500,10
10月16日,松田 ,広告費,7400,08
10月16日,鈴木 ,厚生費,3000,03
10月16日,高橋 ,保険料,3900,13
10月16日,斎藤 ,地代家賃,5200,06
10月16日,藤原 ,消耗品費,3700,11
10月16日,岡田 ,接待費,6400,05
10月16日,森 ,消耗品費,3300,17
10月17日,斉藤 ,消耗品費,1200,05
10月17日,小林 ,通信費,1200,14
10月17日,福田 ,保険料,9700,10
10月17日,後藤 ,接待費,7400,06
10月17日,山口 ,消耗品費,6300,04
10月17日,高橋 ,地代家賃,4100,06
10月17日,井上 ,交通費,8900,10
10月17日,村上 ,租税公課,3200,06
10月17日,藤原 ,雑　費,2900,04
10月17日,岡本 ,交通費,8100,16
10月17日,岡本 ,広告費,8400,03
10月17日,岡本 ,給　料,1800,13
10月17日,森 ,厚生費,9000,12
10月17日,後藤 ,消耗品費,7500,03
10月17日,中川 ,租税公課,8300,01
10月17日,井上 ,厚生費,9600,10
10月17日,佐々木 ,給　料,5100,14
10月17日,岡本 ,地代家賃,9100,08
10月17日,小川 ,減価償却費,9600,06
10月17日,村上 ,通信費,2200,02
10月17日,木村 ,広告費,5600,02
10月17日,伊藤 ,保険料,9500,11
10月17日,小林 ,厚生費,8000,15
10月17日,加藤 ,光熱費,4100,10
10月17日,近藤 ,交際費,9900,18
10月17日,遠藤 ,雑　費,1800,09
10月17日,長谷川 ,雑　費,600,14
10月17日,太田 ,雑　費,8400,15
10月17日,後藤 ,保険料,7800,18
10月17日,藤田 ,光熱費,4300,10
10月18日,青木 ,交通費,3300,09
10月18日,西村 ,厚生費,700,18
10月18日,三浦 ,給　料,2000,01
10月18日,中川 ,減価償却費,8100,15
10月18日,藤田 ,接待費,6800,04
10月18日,阿部 ,光熱費,4700,07
10月18日,橋本 ,減価償却費,7400,15
10月18日,佐藤 ,厚生費,9500,11
10月18日,岡田 ,広告費,1000,19
10月18日,林 ,接待費,1800,08
10月18日,中川 ,光熱費,500,02
10月18日,山口 ,消耗品費,5800,20
10月18日,山下 ,減価償却費,4400,06
10月18日,中島 ,交通費,300,19
10月18日,中島 ,広告費,8900,20
10月18日,木村 ,減価償却費,5700,04
10月18日,中島 ,接待費,6500,07
10月18日,藤田 ,光熱費,2700,19
10月18日,斉藤 ,租税公課,7400,19
10月18日,山口 ,交通費,9500,20
10月18日,松本 ,通信費,1300,20
10月18日,太田 ,交通費,7200,12
10月18日,佐藤 ,通信費,9900,04
10月18日,長谷川 ,通信費,2800,08
10月18日,中島 ,交通費,1200,15
10月18日,高橋 ,厚生費,2300,03
10月18日,松本 ,光熱費,9100,16
10月19日,中川 ,広告費,8800,16
10月19日,池田 ,交際費,9400,02
10月19日,加藤 ,保険料,8900,05
10月19日,清水 ,減価償却費,1700,01
10月19日,中村 ,厚生費,2600,15
10月19日,山本 ,厚生費,9300,03
10月19日,林 ,通信費,6300,20
10月19日,後藤 ,保険料,9400,10
10月19日,高橋 ,交通費,6600,08
10月19日,石井 ,交際費,1700,14
10月19日,坂本 ,交際費,4700,17
10月19日,渡辺 ,接待費,2300,20
10月19日,高橋 ,交通費,2300,09
10月19日,藤田 ,交通費,7300,03
10月19日,太田 ,給　料,3800,12
10月19日,林 ,接待費,3100,06
10月19日,太田 ,租税公課,900,03
10月19日,山田 ,交際費,9600,07
10月19日,石井 ,交際費,1900,13
10月19日,斉藤 ,通信費,5300,14
10月19日,井上 ,消耗品費,8800,14
